review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
8219,1380,866,5,2025-05-25,Mobile,1,3.0,5.0,Fantastic cinematography and plot twists.,positive,0.684
8220,3424,260,4,2024-08-23,Tablet,1,5.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.624
8221,68,186,3,2024-07-30,Tablet,1,2.0,7.0,Decent watch but forgettable.,neutral,0.487
8222,6409,578,3,2024-01-15,Smart TV,0,3.0,5.0,Watchable but predictable.,neutral,0.457
8223,420,449,5,2024-12-30,Laptop,1,2.0,4.0,,positive,0.751
8224,2091,137,1,2025-12-02,Smart TV,1,5.0,5.0,Disappointing. Expected much more.,negative,0.127
8225,2031,208,4,2025-03-02,Mobile,1,3.0,4.0,This movie exceeded my expectations.,positive,0.742
8226,8221,8,4,2024-12-15,Smart TV,1,6.0,6.0,,positive,0.64
8227,8424,695,4,2025-09-12,Smart TV,1,4.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.877
8228,3512,285,2,2025-11-10,Tablet,1,2.0,10.0,Poor acting and weak plot.,negative,0.094
8229,7356,356,4,2024-06-23,Smart TV,1,4.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,
8230,9705,91,5,2025-05-28,Laptop,1,2.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.797
8231,1457,897,4,2025-01-31,Laptop,1,4.0,6.0,Perfect blend of drama and action.,positive,0.953
8232,1400,611,4,2025-06-11,Laptop,1,,,Outstanding direction and screenplay.,positive,0.801
8233,8599,315,4,2024-07-24,Tablet,1,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.924
8234,676,164,5,2025-07-18,Mobile,1,1.0,6.0,This movie exceeded my expectations.,positive,0.747
8235,9676,8,4,2025-08-16,Laptop,1,1.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.792
8236,6338,746,1,2025-04-13,Laptop,1,5.0,5.0,Poor acting and weak plot.,negative,0.311
8237,6212,78,5,2025-09-17,Tablet,1,3.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.805
8238,1450,10,5,2025-05-03,Mobile,1,1.0,7.0,This series is a masterpiece!,positive,0.885
8239,5825,590,5,2025-03-19,Tablet,0,,,This movie exceeded my expectations.,positive,0.7
8240,1136,855,3,2025-05-13,Mobile,1,5.0,5.0,It was okay. Nothing special.,neutral,0.434
8241,1137,984,5,2024-11-13,Smart TV,0,2.0,4.0,Outstanding direction and screenplay.,positive,0.856
8242,8129,417,3,2024-05-20,Smart TV,0,5.0,7.0,,neutral,0.484
8243,3618,706,2,2025-10-30,Mobile,1,1.0,4.0,Terrible script and direction.,negative,0.101
8244,2212,922,3,2024-11-11,Tablet,0,,,Average movie. Some good moments.,neutral,0.566
8245,9866,705,4,2024-07-23,Laptop,0,4.0,10.0,Outstanding direction and screenplay.,positive,0.869
8246,5841,930,5,2024-02-25,Mobile,1,2.0,4.0,,positive,0.718
8247,9269,517,2,2024-01-16,Mobile,1,2.0,5.0,Not worth the time. Very predictable.,negative,0.29
8248,7853,407,4,2025-04-15,Laptop,1,5.0,5.0,Amazing show! Couldn't stop watching.,positive,0.782
8249,7706,859,5,2025-07-29,Smart TV,0,1.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.865
8250,951,874,3,2024-04-08,Laptop,1,,,Mixed feelings about this one.,neutral,0.542
8251,1011,801,3,2024-06-28,Tablet,1,3.0,7.0,It's fine for background watching.,neutral,0.495
8252,9044,974,4,2025-10-16,Smart TV,0,2.0,4.0,This series is a masterpiece!,positive,
8253,2784,282,1,2025-02-07,Smart TV,1,,,Poor acting and weak plot.,negative,0.302
8254,4001,699,3,2025-09-29,Tablet,0,2.0,2.0,It was okay. Nothing special.,neutral,0.483
8255,9667,852,4,2025-01-13,Mobile,1,3.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.682
8256,8756,715,4,2024-05-27,Tablet,1,2.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.806
8257,8312,183,5,2025-08-17,Smart TV,1,1.0,2.0,Outstanding direction and screenplay.,positive,0.894
8258,2035,209,5,2024-12-24,Tablet,1,4.0,4.0,Fantastic cinematography and plot twists.,positive,
8259,4390,190,4,2024-03-26,Mobile,1,5.0,7.0,Perfect blend of drama and action.,positive,0.933
8260,965,667,1,2024-06-01,Smart TV,1,4.0,9.0,Confusing plot. Hard to follow.,negative,0.31
8261,9237,724,4,2024-06-17,Mobile,0,1.0,10.0,Perfect blend of drama and action.,positive,0.776
8262,4179,906,4,2024-11-25,Mobile,1,3.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.618
8263,3100,250,4,2024-10-16,Laptop,1,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.726
8264,9256,152,2,2025-07-22,Smart TV,1,3.0,3.0,Confusing plot. Hard to follow.,negative,0.025
8265,2916,123,3,2025-08-05,Mobile,0,6.0,6.0,Decent watch but forgettable.,neutral,0.586
8266,6431,484,3,2025-08-15,Smart TV,1,3.0,8.0,It was okay. Nothing special.,neutral,
8267,5240,32,1,2024-02-26,Mobile,1,7.0,8.0,,negative,0.382
8268,9116,549,5,2025-01-03,Laptop,1,6.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.997
8269,3547,381,3,2025-03-31,Laptop,1,5.0,6.0,Average movie. Some good moments.,neutral,0.49
8270,7051,65,3,2024-06-29,Mobile,0,2.0,5.0,Not bad but not great either.,neutral,0.463
8271,5623,361,5,2024-09-09,Tablet,0,,,One of the best series I've ever watched. Highly recommend!,positive,0.851
8272,7202,176,3,2024-03-04,Tablet,1,6.0,6.0,Has its moments but overall average.,neutral,0.574
8273,9086,290,1,2024-11-23,Smart TV,1,3.0,7.0,,negative,0.293
8274,1917,973,4,2025-06-23,Smart TV,1,7.0,7.0,,positive,
8275,560,132,4,2024-06-08,Smart TV,1,3.0,3.0,Perfect blend of drama and action.,positive,0.825
8276,2935,128,5,2024-04-19,Smart TV,0,2.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.71
8277,5302,98,4,2024-10-22,Tablet,1,3.0,6.0,Perfect blend of drama and action.,positive,0.814
8278,5701,305,4,2025-06-09,Mobile,1,,,Absolutely loved this movie. Great acting and storyline.,positive,0.974
8279,4601,164,5,2024-05-17,Laptop,1,1.0,3.0,Outstanding direction and screenplay.,positive,0.87
8280,3851,741,5,2025-02-19,Mobile,1,4.0,7.0,Perfect blend of drama and action.,positive,0.775
8281,7404,300,4,2025-12-19,Laptop,1,4.0,6.0,Perfect blend of drama and action.,positive,0.74
8282,3723,409,4,2024-05-01,Tablet,1,1.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.761
8283,336,189,5,2024-12-11,Smart TV,1,2.0,4.0,,positive,0.927
8284,5820,276,3,2025-08-08,Tablet,1,3.0,3.0,Mixed feelings about this one.,neutral,0.464
8285,9501,676,4,2025-03-19,Mobile,1,4.0,4.0,Perfect blend of drama and action.,positive,0.837
8286,3805,665,4,2025-02-07,Smart TV,0,2.0,7.0,Outstanding direction and screenplay.,positive,0.869
8287,6926,589,4,2024-01-04,Tablet,0,1.0,2.0,Incredible story telling. Kept me engaged throughout.,positive,0.883
8288,4926,639,1,2024-06-25,Mobile,0,2.0,4.0,"Boring storyline, couldn't finish watching.",negative,0.339
8289,9890,276,4,2025-11-14,Smart TV,1,2.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.997
8290,3097,741,3,2025-02-17,Laptop,0,2.0,11.0,Okay for a one-time watch.,neutral,0.593
8291,810,348,2,2024-03-19,Mobile,1,3.0,3.0,Overhyped. Didn't live up to expectations.,negative,0.333
8292,3890,99,4,2025-03-18,Tablet,1,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.666
8293,7642,907,4,2024-08-05,Smart TV,0,3.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,
8294,4683,534,1,2024-09-13,Tablet,1,,,Terrible script and direction.,negative,0.291
8295,7047,82,5,2025-09-20,Mobile,1,1.0,11.0,One of the best series I've ever watched. Highly recommend!,positive,0.798
8296,8071,300,4,2025-01-17,Smart TV,1,0.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.906
8297,1854,447,4,2025-02-25,Tablet,0,,,Absolutely loved this movie. Great acting and storyline.,positive,
8298,44,231,4,2025-09-27,Tablet,1,,,This movie exceeded my expectations.,positive,0.738
8299,7906,100,4,2024-08-12,Smart TV,1,,,Brilliant performance by the cast. Must watch!,positive,0.6
8300,7379,156,5,2024-02-08,Mobile,0,3.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.964
8301,6400,7,3,2024-08-27,Smart TV,1,4.0,9.0,It was okay. Nothing special.,neutral,0.591
8302,9327,116,4,2025-09-10,Smart TV,1,2.0,4.0,Amazing show! Couldn't stop watching.,positive,0.607
8303,7247,239,4,2024-07-23,Mobile,1,2.0,8.0,This series is a masterpiece!,positive,0.918
8304,7756,941,5,2025-01-02,Mobile,0,3.0,6.0,Outstanding direction and screenplay.,positive,0.952
8305,8938,773,5,2025-03-30,Laptop,1,4.0,5.0,Perfect blend of drama and action.,positive,0.677
8306,8663,205,4,2024-08-03,Tablet,1,3.0,8.0,Perfect blend of drama and action.,positive,0.911
8307,3057,487,4,2025-07-12,Mobile,1,3.0,6.0,This movie exceeded my expectations.,positive,0.684
8308,9427,302,4,2024-07-02,Mobile,1,4.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.967
8309,5411,423,4,2025-06-27,Tablet,1,2.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.969
8310,2647,677,5,2025-04-14,Mobile,1,1.0,1.0,Perfect blend of drama and action.,positive,0.905
8311,1020,339,4,2025-09-25,Tablet,0,,,Perfect blend of drama and action.,positive,0.901
8312,5335,940,4,2024-03-28,Tablet,1,1.0,5.0,,positive,0.801
8313,2120,83,2,2025-03-10,Smart TV,1,2.0,4.0,Not worth the time. Very predictable.,negative,0.258
8314,1237,83,3,2025-09-26,Tablet,0,2.0,7.0,Average movie. Some good moments.,neutral,0.505
8315,9811,434,1,2024-06-27,Laptop,0,5.0,5.0,Confusing plot. Hard to follow.,negative,0.307
8316,741,603,5,2024-04-16,Tablet,1,3.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.955
8317,2518,705,5,2024-07-25,Laptop,1,3.0,3.0,This series is a masterpiece!,positive,0.872
8318,8371,879,5,2024-12-27,Tablet,1,3.0,10.0,One of the best series I've ever watched. Highly recommend!,positive,0.869
8319,7228,599,1,2024-01-22,Laptop,1,4.0,4.0,Waste of time. Poor character development.,negative,0.198
8320,1744,56,3,2025-08-23,Tablet,0,2.0,3.0,It's fine for background watching.,neutral,0.444
8321,1275,553,5,2024-08-31,Smart TV,1,4.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.764
8322,55,864,3,2024-03-11,Mobile,1,4.0,4.0,Okay for a one-time watch.,neutral,
8323,8091,291,5,2025-02-08,Mobile,0,2.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.684
8324,5876,624,4,2024-07-13,Tablet,1,0.0,3.0,This series is a masterpiece!,positive,0.846
8325,1901,602,3,2024-08-26,Tablet,1,2.0,9.0,Okay for a one-time watch.,neutral,
8326,6459,121,5,2025-01-14,Mobile,1,2.0,8.0,One of the best series I've ever watched. Highly recommend!,positive,0.86
8327,5292,40,4,2024-05-09,Smart TV,1,5.0,6.0,This movie exceeded my expectations.,positive,0.889
8328,6094,395,4,2025-04-05,Mobile,0,2.0,7.0,This movie exceeded my expectations.,positive,0.928
8329,1370,107,4,2025-01-15,Tablet,1,,,,positive,0.706
8330,1328,4,5,2024-01-01,Laptop,1,1.0,8.0,Perfect blend of drama and action.,positive,0.821
8331,4898,222,4,2025-05-27,Tablet,0,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.65
8332,6982,404,3,2024-08-10,Smart TV,1,3.0,7.0,Average movie. Some good moments.,neutral,0.527
8333,6109,48,5,2024-01-26,Smart TV,1,6.0,6.0,Fantastic cinematography and plot twists.,positive,0.777
8334,6753,64,5,2025-10-24,Laptop,1,0.0,8.0,Perfect blend of drama and action.,positive,0.831
8335,4620,861,5,2024-01-31,Tablet,0,1.0,8.0,This movie exceeded my expectations.,positive,0.988
8336,2453,546,4,2025-07-29,Smart TV,1,3.0,8.0,Amazing show! Couldn't stop watching.,positive,
8337,5446,905,4,2025-08-25,Tablet,1,3.0,3.0,Outstanding direction and screenplay.,positive,0.985
8338,3344,597,3,2025-05-15,Mobile,1,2.0,6.0,Has its moments but overall average.,neutral,0.476
8339,9223,520,5,2025-03-13,Tablet,1,,,This movie exceeded my expectations.,positive,0.805
8340,6809,284,3,2025-03-23,Laptop,1,6.0,6.0,Has its moments but overall average.,neutral,
8341,462,946,4,2024-05-25,Mobile,1,4.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,
8342,1264,388,2,2025-02-08,Smart TV,1,7.0,7.0,Confusing plot. Hard to follow.,negative,
8343,9347,8,2,2024-08-11,Smart TV,1,,,Terrible script and direction.,negative,0.057
8344,1249,379,3,2024-05-07,Laptop,1,1.0,5.0,Average movie. Some good moments.,neutral,0.568
8345,6677,962,4,2025-07-02,Mobile,1,4.0,5.0,Outstanding direction and screenplay.,positive,0.706
8346,5071,809,5,2025-01-24,Smart TV,1,1.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,
8347,9386,387,2,2024-01-17,Mobile,1,4.0,4.0,"Boring storyline, couldn't finish watching.",negative,0.303
8348,4645,624,5,2025-01-10,Mobile,1,0.0,4.0,Brilliant performance by the cast. Must watch!,positive,
8349,3907,714,1,2024-01-17,Tablet,1,4.0,8.0,Terrible script and direction.,negative,0.042
8350,8585,47,3,2025-10-29,Tablet,1,5.0,5.0,Okay for a one-time watch.,neutral,0.573
8351,3911,158,4,2024-11-08,Mobile,1,,,One of the best series I've ever watched. Highly recommend!,positive,0.609
8352,8802,941,3,2024-12-19,Mobile,1,4.0,6.0,It was okay. Nothing special.,neutral,0.468
8353,329,360,5,2025-06-04,Laptop,1,7.0,7.0,This movie exceeded my expectations.,positive,0.729
8354,2645,498,5,2024-01-24,Laptop,1,6.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.996
8355,3029,351,3,2025-08-08,Smart TV,1,1.0,3.0,Okay for a one-time watch.,neutral,0.551
8356,305,599,5,2024-02-21,Laptop,0,2.0,2.0,Fantastic cinematography and plot twists.,positive,0.821
8357,4614,723,5,2025-08-07,Smart TV,1,3.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,0.764
8358,8469,441,3,2024-05-19,Laptop,1,2.0,4.0,Watchable but predictable.,neutral,0.578
8359,2190,588,5,2025-08-10,Laptop,0,4.0,7.0,Fantastic cinematography and plot twists.,positive,0.713
8360,7159,456,3,2025-03-08,Tablet,1,,,Watchable but predictable.,neutral,0.49
8361,6412,950,4,2025-07-05,Laptop,1,4.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.827
8362,8278,129,3,2024-08-25,Mobile,1,1.0,5.0,Okay for a one-time watch.,neutral,0.401
8363,476,829,4,2025-04-02,Mobile,1,0.0,9.0,Outstanding direction and screenplay.,positive,0.963
8364,4059,182,2,2024-07-25,Laptop,1,5.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.057
8365,2924,500,3,2025-03-27,Laptop,1,0.0,7.0,Decent watch but forgettable.,neutral,0.491
8366,4975,598,5,2025-12-15,Smart TV,1,2.0,8.0,Amazing show! Couldn't stop watching.,positive,0.728
8367,6718,87,5,2024-12-15,Smart TV,1,1.0,7.0,This movie exceeded my expectations.,positive,0.938
8368,9156,404,5,2024-06-04,Laptop,0,2.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.658
8369,8241,657,2,2025-04-24,Smart TV,0,2.0,6.0,Poor acting and weak plot.,negative,0.347
8370,3461,29,5,2025-06-15,Mobile,1,3.0,6.0,Perfect blend of drama and action.,positive,
8371,3940,303,4,2025-05-05,Tablet,1,1.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,0.799
8372,2259,37,4,2024-12-17,Smart TV,1,4.0,9.0,Fantastic cinematography and plot twists.,positive,0.822
8373,8582,14,3,2025-03-05,Mobile,1,2.0,5.0,Could have been better.,neutral,
8374,214,154,3,2024-06-26,Smart TV,1,4.0,5.0,It's fine for background watching.,neutral,
8375,1922,235,4,2025-12-22,Smart TV,1,1.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.65
8376,941,334,2,2025-06-06,Smart TV,1,1.0,8.0,Poor acting and weak plot.,negative,0.03
8377,4472,926,3,2024-08-26,Tablet,0,3.0,3.0,Not bad but not great either.,neutral,
8378,3745,381,4,2024-12-15,Tablet,1,3.0,4.0,,positive,0.866
8379,191,904,4,2025-06-03,Smart TV,0,2.0,9.0,Incredible story telling. Kept me engaged throughout.,positive,0.933
8380,8770,978,2,2024-06-29,Tablet,1,3.0,3.0,Waste of time. Poor character development.,negative,0.308
8381,4830,31,3,2024-09-27,Mobile,1,3.0,4.0,It's fine for background watching.,neutral,0.459
8382,130,196,4,2025-11-25,Mobile,1,7.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.74
8383,1942,725,5,2024-12-23,Tablet,1,,,Incredible story telling. Kept me engaged throughout.,positive,0.949
8384,1335,462,4,2025-07-18,Tablet,1,2.0,7.0,This movie exceeded my expectations.,positive,0.632
8385,3910,986,3,2025-05-04,Smart TV,1,1.0,3.0,Not bad but not great either.,neutral,0.426
8386,3607,790,3,2024-05-12,Mobile,1,3.0,7.0,Mixed feelings about this one.,neutral,0.561
8387,4757,553,4,2024-07-30,Tablet,1,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,
8388,9909,871,5,2025-12-01,Laptop,1,1.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.976
8389,5404,781,3,2025-10-09,Tablet,1,3.0,8.0,Mixed feelings about this one.,neutral,
8390,5463,22,1,2024-02-01,Tablet,1,3.0,4.0,Confusing plot. Hard to follow.,negative,0.307
8391,7969,113,3,2024-08-14,Tablet,1,4.0,6.0,Has its moments but overall average.,neutral,0.417
8392,8143,238,2,2025-07-13,Tablet,1,3.0,5.0,Disappointing. Expected much more.,negative,0.122
8393,3993,825,5,2024-01-03,Tablet,1,2.0,5.0,Fantastic cinematography and plot twists.,positive,
8394,2035,153,4,2025-09-19,Laptop,1,1.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,
8395,6133,169,4,2025-07-18,Smart TV,1,2.0,5.0,This movie exceeded my expectations.,positive,
8396,2073,421,4,2025-07-10,Laptop,1,5.0,7.0,Brilliant performance by the cast. Must watch!,positive,0.95
8397,7556,723,5,2025-03-21,Tablet,0,1.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.886
8398,1181,765,4,2025-05-19,Mobile,0,,,This series is a masterpiece!,positive,0.97
8399,6732,483,3,2024-12-10,Smart TV,0,1.0,11.0,Okay for a one-time watch.,neutral,
8400,1966,996,2,2024-10-02,Tablet,1,2.0,5.0,Confusing plot. Hard to follow.,negative,0.107
8401,786,587,4,2024-12-13,Mobile,1,,,One of the best series I've ever watched. Highly recommend!,positive,0.605
8402,1856,241,5,2025-01-11,Smart TV,1,4.0,6.0,Perfect blend of drama and action.,positive,0.699
8403,9005,979,3,2025-01-31,Laptop,1,,,Okay for a one-time watch.,neutral,0.504
8404,1786,720,3,2025-05-17,Smart TV,1,2.0,4.0,Okay for a one-time watch.,neutral,0.541
8405,7751,197,5,2024-08-09,Mobile,1,3.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.894
8406,6087,255,2,2025-11-21,Smart TV,0,4.0,5.0,"Boring storyline, couldn't finish watching.",negative,0.247
8407,6346,286,4,2025-04-03,Mobile,1,2.0,6.0,Amazing show! Couldn't stop watching.,positive,0.805
8408,315,920,4,2025-11-19,Laptop,1,3.0,4.0,Outstanding direction and screenplay.,positive,
8409,19,796,4,2025-02-26,Tablet,1,6.0,7.0,Outstanding direction and screenplay.,positive,0.913
8410,5172,453,4,2025-11-15,Smart TV,1,2.0,2.0,One of the best series I've ever watched. Highly recommend!,positive,0.992
8411,6837,910,2,2024-05-05,Mobile,1,,,Terrible script and direction.,negative,0.153
8412,8485,532,5,2025-11-26,Tablet,1,1.0,8.0,This series is a masterpiece!,positive,0.923
8413,4906,165,4,2025-04-22,Laptop,1,,,Amazing show! Couldn't stop watching.,positive,0.926
8414,4665,852,3,2025-10-14,Mobile,1,,,Mixed feelings about this one.,neutral,
8415,2771,631,4,2025-04-01,Laptop,0,2.0,4.0,Fantastic cinematography and plot twists.,positive,0.947
8416,8175,1000,1,2025-07-30,Laptop,1,1.0,4.0,Slow paced and boring.,negative,
8417,8989,214,5,2025-01-27,Mobile,1,4.0,6.0,This series is a masterpiece!,positive,0.774
8418,8970,82,5,2025-06-11,Laptop,1,3.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.782
8419,9235,830,1,2025-09-05,Mobile,1,2.0,8.0,Waste of time. Poor character development.,negative,0.03
8420,6871,820,4,2024-11-05,Laptop,1,,,One of the best series I've ever watched. Highly recommend!,positive,0.961
8421,7234,622,4,2025-12-21,Laptop,1,,,Amazing show! Couldn't stop watching.,positive,0.861
8422,8064,732,2,2024-01-12,Laptop,0,3.0,3.0,Waste of time. Poor character development.,negative,0.322
8423,9768,35,3,2024-01-02,Tablet,1,2.0,5.0,Average movie. Some good moments.,neutral,0.48
8424,8521,469,3,2025-04-27,Tablet,0,2.0,4.0,Decent watch but forgettable.,neutral,0.487
8425,2378,25,1,2024-05-19,Tablet,1,,,Disappointing. Expected much more.,negative,0.07
