age,gender,country,state_province,subscription_plan,monthly_spend,primary_device,household_size,churned,monthly_spend_log,household_size_missing,start_year,start_month,start_day,start_weekday
37.0,Male,USA,Maryland,Premium,13.6,Mobile,4.0,0,2.681021528714291,0,2023,8,27,6
22.0,Male,Canada,Prince Edward Island,Standard,10.32,Mobile,1.0,0,2.4265710727750367,0,2025,7,2,2
52.0,Other,Canada,Ontario,Premium,35.62,Laptop,2.0,1,3.6005945392463645,0,2022,11,6,6
43.0,Female,Canada,Saskatchewan,Premium,8.15,Desktop,4.0,0,2.21375387928743,0,2023,7,3,0
25.0,Other,Canada,Manitoba,Premium,8.27,Smart TV,5.0,1,2.2267833795777636,0,2023,3,6,0
41.0,Male,USA,Ohio,Premium,7.8,Gaming Console,4.0,1,2.174751721484161,0,2024,6,11,1
54.0,Male,USA,Texas,Premium+,28.21,Smart TV,4.0,0,3.3745111163996495,0,2025,3,15,5
21.0,Female,USA,Wisconsin,Premium,4.56,Tablet,3.0,0,1.715598108262491,0,2023,12,1,4
41.0,Female,USA,North Carolina,Premium,17.28,Laptop,0.0,0,2.905807566026004,1,2023,11,15,2
53.0,Female,USA,Virginia,Premium,7.83,Tablet,4.0,1,2.178155014615869,0,2023,3,13,0
45.0,Male,USA,Wisconsin,Standard,22.66,Mobile,1.0,0,3.1637858585502405,0,2023,9,6,2
32.0,Male,USA,Maryland,Standard,3.0,Smart TV,1.0,0,1.3862943611198906,0,2023,12,8,4
42.0,Female,USA,Massachusetts,Standard,16.86,Laptop,2.0,0,2.882563575448353,0,2024,7,14,6
49.0,Male,Canada,British Columbia,Premium,7.21,Tablet,5.0,1,2.105352923464337,0,2023,9,5,1
16.0,Female,USA,Wisconsin,Standard,10.32,Smart TV,4.0,0,2.4265710727750367,0,2024,6,30,6
33.0,Female,Canada,Nova Scotia,Standard,6.8,Laptop,2.0,0,2.0541237336955462,0,2024,9,26,3
45.0,Other,USA,Washington,Premium+,6.57,Laptop,2.0,1,2.0241930674493576,0,2025,6,14,5
28.0,Female,USA,Texas,Standard,8.3,Laptop,5.0,0,2.2300144001592104,0,2023,7,31,0
25.0,Male,USA,California,Standard,19.21,Desktop,3.0,0,3.00617753141553,0,2023,7,1,5
45.0,Male,Canada,Prince Edward Island,Premium,3.07,Laptop,3.0,0,1.4036429994545037,0,2023,12,8,4
24.0,Male,Canada,Newfoundland and Labrador,Premium,47.49,Smart TV,0.0,0,3.881357591117261,1,2023,11,2,3
14.0,Male,Canada,Newfoundland and Labrador,Premium,8.41,Desktop,3.0,0,2.2417729535972883,0,2022,10,17,0
50.0,Male,USA,California,Premium,17.62,Tablet,0.0,0,2.924236271848921,1,2024,2,25,6
27.0,Female,Canada,Manitoba,Standard,15.03,Laptop,3.0,0,2.7744619666214616,0,2024,3,27,2
23.0,Female,USA,New York,Basic,4.96,Gaming Console,3.0,1,1.7850704810772584,0,2024,4,4,3
30.0,Other,USA,North Carolina,Premium,11.67,Desktop,3.0,0,2.5392369943330477,0,2023,11,27,0
38.0,Other,USA,Texas,Premium,14.75,Laptop,1.0,0,2.7568403652716422,0,2024,7,23,1
42.0,Male,USA,Georgia,Premium,23.94,Mobile,3.0,0,3.2164729402518906,0,2025,2,26,2
54.0,Other,USA,Maryland,Premium+,42.15,Smart TV,1.0,0,3.764682417529437,0,2024,12,18,2
38.0,Female,USA,Arizona,Premium,18.51,Mobile,2.0,1,2.97092715463502,0,2022,8,6,5
37.0,Other,USA,Ohio,Standard,5.23,Laptop,3.0,0,1.8293763327993617,0,2025,5,28,2
27.0,Male,USA,Pennsylvania,Premium,21.811017452655033,Laptop,4.0,0,3.1272436408541084,0,2024,11,4,0
25.0,Male,Canada,Alberta,Premium,22.45,Tablet,1.0,1,3.1548704948922883,0,2023,2,21,1
38.0,Female,USA,Missouri,Premium+,13.82,Mobile,6.0,0,2.695977619867941,0,2024,10,4,4
30.0,Other,USA,Texas,Basic,15.3,Laptop,1.0,0,2.791165107812717,0,2022,11,3,3
27.0,Male,Canada,Manitoba,Standard,22.7,Gaming Console,1.0,0,3.1654750481410856,0,2024,10,28,0
36.0,Male,Canada,Alberta,Standard,6.12,Smart TV,3.0,0,1.9629077254238845,0,2023,2,28,1
46.0,Female,USA,North Carolina,Standard,16.55,Desktop,1.0,0,2.865053949911875,0,2023,6,3,5
44.0,Male,USA,Wisconsin,Premium,9.86,Laptop,0.0,0,2.3850863145057892,1,2022,8,18,3
47.0,Male,USA,Maryland,Standard,37.48,Laptop,0.0,0,3.6501386257975055,1,2023,5,9,1
23.0,Female,Canada,New Brunswick,Basic,26.11,Smart TV,1.0,0,3.299902663510574,0,2023,8,29,1
18.0,Male,USA,Michigan,Premium,11.63,Desktop,1.0,1,2.5360749363624,0,2022,11,12,5
38.0,Female,USA,North Carolina,Standard,25.74,Desktop,0.0,0,3.286160571673797,1,2023,5,6,5
12.0,Female,USA,Wisconsin,Premium,6.91,Gaming Console,0.0,0,2.0681277817795625,1,2025,7,11,4
39.0,Female,Canada,Saskatchewan,Premium,27.57,Smart TV,2.0,0,3.3523572162426816,0,2025,5,28,2
29.0,Male,USA,Ohio,Premium+,13.66,Tablet,3.0,0,2.6851226964585053,0,2025,7,2,2
40.0,Female,Canada,Alberta,Standard,22.854736059479553,Mobile,2.0,1,3.1719827745379456,0,2024,3,23,5
37.0,Female,USA,Maryland,Premium,24.32,Smart TV,0.0,0,3.2315945972759756,1,2024,10,15,1
45.0,Male,Canada,Newfoundland and Labrador,Premium,16.1,Mobile,2.0,0,2.8390784635086144,0,2024,8,14,2
40.0,Other,USA,Wisconsin,Basic,14.78,Gaming Console,5.0,0,2.7587433154177283,0,2022,10,29,5
30.0,Male,USA,Arizona,Premium,2.99,Tablet,3.0,0,1.3837912309017721,0,2023,8,18,4
38.0,Female,Canada,British Columbia,Premium,42.64,Desktop,2.0,0,3.77597416096487,0,2024,10,11,4
25.0,Female,USA,Texas,Standard,7.17,Tablet,2.0,0,2.1004689088719113,0,2023,4,30,6
35.0,Other,Canada,Quebec,Standard,6.98,Smart TV,2.0,0,2.0769384114617173,0,2023,11,4,5
47.0,Male,USA,New York,Standard,11.62,Mobile,4.0,0,2.5352828571130672,0,2023,6,28,2
21.0,Male,USA,New York,Basic,11.21,Smart TV,3.0,0,2.502255288122613,0,2024,4,20,5
39.0,Male,USA,Arizona,Premium,30.92,Tablet,4.0,0,3.463232772581608,0,2025,5,9,4
44.0,Female,USA,Massachusetts,Premium,7.07,Mobile,3.0,0,2.0881534822818573,0,2023,8,27,6
13.0,Male,Canada,Quebec,Premium,48.14,Tablet,0.0,0,3.894673367093033,1,2023,1,15,6
24.0,Female,Canada,Prince Edward Island,Premium,9.96,Gaming Console,0.0,0,2.3942522815198695,1,2024,10,31,3
30.0,Male,USA,Maryland,Premium,3.15,Mobile,6.0,0,1.423108334242607,0,2024,1,28,6
29.0,Other,USA,Pennsylvania,Basic,15.69,Mobile,2.0,0,2.8148097376737438,0,2022,10,19,2
36.0,Other,USA,Texas,Premium,8.12,Smart TV,3.0,0,2.21046980408624,0,2025,6,8,6
40.0,Other,USA,Georgia,Standard,40.28,Gaming Console,0.0,0,3.720378121173307,1,2024,3,19,1
56.0,Male,USA,New York,Premium+,5.08,Gaming Console,3.0,0,1.8050046959780757,0,2023,11,8,2
31.0,Female,USA,North Carolina,Basic,17.8,Tablet,2.0,0,2.9338568698359038,0,2024,2,11,6
32.0,Other,USA,Tennessee,Basic,5.16,Desktop,2.0,0,1.8180767775454285,0,2024,9,11,2
54.0,Female,USA,Georgia,Premium,9.29,Desktop,2.0,1,2.331172549845958,0,2023,11,17,4
46.0,Male,USA,Michigan,Basic,14.51,Gaming Console,8.0,0,2.7414849771884473,0,2025,4,30,2
57.0,Other,USA,Arizona,Standard,11.23,Mobile,2.0,1,2.503891949699081,0,2023,9,8,4
17.0,Female,Canada,Newfoundland and Labrador,Premium,21.811017452655033,Mobile,0.0,0,3.1272436408541084,1,2024,6,4,1
32.0,Male,Canada,Prince Edward Island,Standard,22.01,Gaming Console,4.0,0,3.1359289040472746,0,2024,12,12,3
21.0,Male,USA,Tennessee,Standard,33.48,Desktop,3.0,0,3.5403794457954922,0,2023,9,19,1
31.0,Male,USA,Pennsylvania,Premium,30.13,Gaming Console,0.0,1,3.4381719844535166,1,2023,8,20,6
47.0,Female,USA,North Carolina,Premium,24.68,Gaming Console,3.0,0,3.2457124788217606,0,2025,5,15,3
40.0,Male,USA,Michigan,Premium+,18.72,Gaming Console,3.0,0,2.9816333491744893,0,2023,1,2,0
13.0,Male,USA,Florida,Basic,1.92,Smart TV,2.0,0,1.0715836162801904,0,2023,6,25,6
42.0,Male,USA,Georgia,Premium+,19.675352862849536,Mobile,2.0,0,3.0289423078910556,0,2025,3,12,2
33.0,Other,Canada,Nova Scotia,Standard,26.26,Laptop,2.0,0,3.3054204262683866,0,2024,12,25,2
24.0,Other,Canada,Manitoba,Basic,5.53,Gaming Console,2.0,0,1.8764069432883397,0,2025,2,27,3
37.0,Other,Canada,Manitoba,Standard,31.86,Laptop,0.0,0,3.492256112609122,1,2023,11,7,1
55.0,Female,USA,New York,Basic,7.88,Smart TV,1.0,0,2.1838015570040787,0,2024,2,28,2
23.0,Male,USA,Texas,Standard,6.79,Smart TV,3.0,0,2.052840859882657,0,2024,2,7,2
37.0,Female,Canada,New Brunswick,Basic,20.136172344689378,Laptop,4.0,0,3.0509859018293035,0,2025,3,16,6
39.0,Female,USA,North Carolina,Premium,21.811017452655033,Laptop,0.0,0,3.1272436408541084,1,2024,8,7,2
31.0,Other,Canada,Alberta,Premium,36.07,Laptop,0.0,0,3.612808017162641,1,2022,9,8,3
36.0,Male,USA,Pennsylvania,Standard,5.02,Desktop,4.0,0,1.7950872593207297,0,2023,12,8,4
53.0,Male,USA,Maryland,Standard,18.11,Gaming Console,0.0,0,2.950211758252182,1,2025,2,17,0
31.0,Female,USA,Missouri,Standard,15.89,Tablet,3.0,1,2.826721730819709,0,2024,3,8,4
35.0,Male,USA,Illinois,Standard,1.16,Laptop,1.0,1,0.7701082216960736,0,2025,2,7,4
45.0,Male,USA,Massachusetts,Premium,28.27,Smart TV,4.0,0,3.3765631007037946,0,2023,9,19,1
17.0,Male,Canada,Manitoba,Standard,14.31,Laptop,0.0,0,2.7285062096695922,1,2023,12,17,6
17.0,Other,USA,Indiana,Standard,9.2,Laptop,1.0,0,2.322387720290225,0,2024,4,20,5
21.0,Female,USA,Missouri,Premium+,17.7,Mobile,3.0,0,2.928523523860541,0,2023,6,8,3
28.0,Other,USA,Ohio,Standard,31.33,Mobile,0.0,0,3.4759955917373415,1,2022,11,24,3
26.0,Male,USA,California,Premium,6.85,Gaming Console,2.0,0,2.060513531794317,0,2024,2,6,1
17.0,Female,USA,Missouri,Standard,4.89,Gaming Console,2.0,0,1.7732559976634952,0,2023,5,11,3
26.0,Male,USA,Massachusetts,Basic,15.08,Smart TV,2.0,0,2.77757626375082,0,2022,10,11,1
46.0,Male,USA,Illinois,Standard,32.5,Gaming Console,1.0,1,3.5115454388310208,0,2022,10,3,0
30.0,Male,USA,North Carolina,Standard,12.0,Laptop,0.0,0,2.5649493574615367,1,2024,9,22,6
38.0,Other,USA,California,Premium,11.24,Smart TV,0.0,0,2.50470927708418,1,2023,2,24,4
15.0,Male,Canada,Nova Scotia,Premium+,7.0,Smart TV,3.0,0,2.0794415416798357,0,2023,1,25,2
29.0,Male,USA,Tennessee,Basic,12.85,Mobile,2.0,0,2.6282852326333477,0,2023,10,13,4
52.0,Male,Canada,Quebec,Standard,22.854736059479553,Mobile,5.0,0,3.1719827745379456,0,2025,5,15,3
28.0,Female,USA,Michigan,Standard,9.77,Smart TV,0.0,0,2.3767644911682972,1,2023,8,19,5
44.0,Male,USA,Wisconsin,Premium,18.13,Desktop,1.0,0,2.9512577834521614,0,2023,11,21,1
19.0,Other,USA,Wisconsin,Premium,12.91,Smart TV,0.0,1,2.6326080059353516,1,2024,2,2,4
29.0,Female,Canada,Nova Scotia,Standard,22.854736059479553,Smart TV,2.0,1,3.1719827745379456,0,2024,7,16,1
45.0,Male,USA,California,Premium,42.86,Laptop,0.0,0,3.781002742989742,1,2025,6,2,0
55.0,Female,Canada,Ontario,Premium,21.811017452655033,Smart TV,0.0,0,3.1272436408541084,1,2023,7,18,1
54.0,Female,Canada,Quebec,Premium,32.6,Mobile,2.0,0,3.5145260669691587,0,2023,9,18,0
42.0,Male,Canada,New Brunswick,Basic,20.136172344689378,Smart TV,0.0,0,3.0509859018293035,1,2025,5,30,4
32.0,Female,USA,Arizona,Premium,36.66,Smart TV,3.0,0,3.628598523229006,0,2025,5,22,3
26.0,Female,USA,Tennessee,Premium,38.81,Desktop,5.0,1,3.684118137012226,0,2025,2,19,2
29.0,Male,USA,Georgia,Standard,22.854736059479553,Laptop,2.0,1,3.1719827745379456,0,2025,3,3,0
39.0,Female,USA,Virginia,Standard,22.854736059479553,Gaming Console,0.0,1,3.1719827745379456,1,2023,6,29,3
42.0,Other,USA,Ohio,Premium+,13.89,Gaming Console,4.0,0,2.7006898466959175,0,2023,5,11,3
34.0,Other,USA,Massachusetts,Premium,10.87,Gaming Console,6.0,0,2.4740142086215764,0,2025,2,13,3
29.0,Male,USA,Ohio,Standard,11.28,Desktop,2.0,1,2.5079719227189963,0,2024,5,21,1
32.0,Male,USA,Pennsylvania,Basic,29.58,Laptop,1.0,0,3.420346200500916,0,2023,1,5,3
44.0,Other,USA,Indiana,Basic,20.136172344689378,Tablet,4.0,0,3.0509859018293035,0,2024,8,12,0
26.0,Male,USA,California,Premium,2.62,Gaming Console,2.0,1,1.2864740258376797,0,2022,12,1,3
31.0,Male,USA,Arizona,Standard,10.79,Gaming Console,2.0,0,2.4672517145492794,0,2024,9,10,1
58.0,Other,USA,Washington,Standard,13.99,Gaming Console,3.0,0,2.7073833121145063,0,2024,1,22,0
21.0,Other,Canada,Nova Scotia,Premium,8.39,Desktop,1.0,0,2.2396452932201716,0,2024,8,27,1
24.0,Other,USA,Indiana,Basic,2.93,Tablet,5.0,0,1.3686394258811698,0,2023,10,2,0
50.0,Female,USA,California,Standard,791.06,Tablet,0.0,0,6.674637146520723,1,2024,3,13,2
23.0,Female,USA,Texas,Premium+,47.14,Mobile,3.0,0,3.874113432354926,0,2023,2,24,4
58.0,Male,USA,Georgia,Standard,22.13,Tablet,1.0,0,3.141130476243348,0,2024,9,1,6
40.0,Male,Canada,Quebec,Premium,24.25,Tablet,5.0,0,3.228826155721369,0,2025,7,27,6
15.0,Female,USA,Wisconsin,Standard,22.854736059479553,Gaming Console,1.0,0,3.1719827745379456,0,2024,2,27,1
46.0,Female,USA,New Jersey,Premium+,14.52,Laptop,1.0,0,2.7421295147550726,0,2025,5,11,6
37.0,Other,Canada,Prince Edward Island,Standard,11.88,Laptop,0.0,0,2.5556757206762075,1,2023,1,27,4
20.0,Male,USA,Wisconsin,Premium,10.2,Mobile,0.0,1,2.4159137783010487,1,2023,8,8,1
51.0,Female,USA,Massachusetts,Basic,56.41,Smart TV,2.0,0,4.050218504179545,0,2023,5,26,4
48.0,Other,Canada,Ontario,Premium,7.18,Tablet,5.0,0,2.1016921506146558,0,2025,4,10,3
32.0,Male,USA,New Jersey,Premium+,19.03,Laptop,1.0,0,2.997231149677727,0,2025,7,1,1
28.0,Male,USA,Washington,Standard,2.66,Smart TV,3.0,1,1.297463147413275,0,2024,12,16,0
24.0,Female,Canada,Prince Edward Island,Premium,8.7,Tablet,4.0,0,2.272125885509337,0,2024,4,21,6
44.0,Male,Canada,Alberta,Basic,23.59,Mobile,1.0,0,3.202339856228101,0,2024,6,15,5
31.0,Male,Canada,Newfoundland and Labrador,Standard,8.62,Gaming Console,4.0,0,2.263844264677615,0,2023,3,19,6
32.0,Male,Canada,British Columbia,Premium,21.811017452655033,Gaming Console,0.0,0,3.1272436408541084,1,2023,9,2,5
55.0,Male,USA,California,Standard,11.72,Mobile,0.0,0,2.543175557911976,1,2022,10,18,1
51.0,Female,USA,Washington,Basic,12.31,Mobile,0.0,1,2.58851563240702,1,2022,8,10,2
16.0,Female,USA,Pennsylvania,Premium,21.811017452655033,Mobile,2.0,0,3.1272436408541084,0,2024,11,5,1
39.0,Female,Canada,Prince Edward Island,Standard,34.08,Desktop,3.0,0,3.5576311675039825,0,2023,9,18,0
25.0,Male,Canada,Quebec,Premium+,12.81,Laptop,2.0,0,2.6253929674212007,0,2024,9,17,1
41.0,Male,USA,Maryland,Basic,3.42,Gaming Console,4.0,0,1.4861396960896067,0,2024,3,21,3
36.0,Male,USA,Florida,Premium,8.97,Gaming Console,7.0,1,2.299580583973747,0,2023,7,15,5
42.0,Other,Canada,Nova Scotia,Standard,5.38,Desktop,1.0,0,1.8531680973566984,0,2023,11,6,0
34.0,Male,USA,Michigan,Basic,20.136172344689378,Tablet,4.0,0,3.0509859018293035,0,2024,11,27,2
30.0,Male,USA,Georgia,Premium+,13.27,Laptop,2.0,0,2.658159431488745,0,2023,10,20,4
55.0,Other,USA,Michigan,Standard,11.15,Desktop,2.0,1,2.4973291697865574,0,2023,9,23,5
31.0,Male,USA,Virginia,Basic,13.02,Smart TV,2.0,0,2.640484881606444,0,2024,3,7,3
26.0,Male,USA,Wisconsin,Premium+,12.74,Laptop,5.0,0,2.620311286794203,0,2024,10,22,1
33.0,Female,USA,Ohio,Standard,8.73,Smart TV,3.0,0,2.2752138961979136,0,2023,4,18,1
23.0,Female,Canada,Prince Edward Island,Premium,16.17,Tablet,4.0,0,2.843163674909384,0,2023,3,18,5
27.0,Male,Canada,Nova Scotia,Premium,17.2,Gaming Console,3.0,0,2.9014215940827497,0,2025,3,18,1
25.0,Female,USA,Illinois,Basic,17.33,Desktop,5.0,0,2.9085390618516134,0,2025,3,7,4
49.0,Female,USA,Pennsylvania,Standard,5.21,Laptop,5.0,0,1.8261608959453874,0,2024,7,19,4
20.0,Female,Canada,Saskatchewan,Premium,10.75,Gaming Console,3.0,0,2.463853240590168,0,2024,6,17,0
40.0,Male,USA,Maryland,Premium+,13.74,Desktop,6.0,0,2.6905648867611904,0,2024,12,22,6
46.0,Female,USA,Washington,Basic,4.48,Gaming Console,5.0,1,1.7011051009599243,0,2024,3,27,2
49.0,Male,USA,Arizona,Premium,7.46,Gaming Console,4.0,0,2.135349173618132,0,2025,6,13,4
33.0,Male,USA,Ohio,Premium+,18.11,Tablet,8.0,0,2.950211758252182,0,2024,1,27,5
42.0,Other,USA,Missouri,Standard,7.54,Laptop,3.0,0,2.1447610078004784,0,2023,7,15,5
39.0,Male,USA,Massachusetts,Premium,10.34,Gaming Console,3.0,0,2.428336298299606,0,2024,6,3,0
40.0,Male,USA,Maryland,Premium,27.23,Smart TV,4.0,0,3.340385242265398,0,2023,7,15,5
44.0,Other,Canada,Quebec,Standard,8.26,Gaming Console,5.0,0,2.225704048658088,0,2025,1,7,1
23.0,Other,USA,Massachusetts,Premium,19.04,Gaming Console,4.0,0,2.997730276216664,0,2023,1,14,5
33.0,Female,USA,Indiana,Premium,24.24,Laptop,3.0,0,3.228430037673012,0,2023,1,1,6
31.0,Male,USA,Texas,Premium,5.66,Gaming Console,1.0,0,1.8961194845522977,0,2025,4,21,0
38.0,Female,USA,California,Premium,17.83,Mobile,0.0,0,2.935451342669061,1,2024,10,17,3
44.0,Other,USA,Michigan,Premium,21.811017452655033,Tablet,2.0,0,3.1272436408541084,0,2025,5,5,0
54.0,Female,USA,North Carolina,Standard,10.61,Laptop,2.0,0,2.4518667957098,0,2023,5,29,0
25.0,Male,USA,California,Standard,38.71,Laptop,2.0,0,3.6816030451431603,0,2022,9,20,1
37.0,Female,USA,New Jersey,Premium+,8.0,Laptop,3.0,0,2.1972245773362196,0,2024,11,21,3
52.0,Female,Canada,Alberta,Premium,6.66,Tablet,2.0,0,2.0360119837525,0,2023,3,9,3
27.0,Female,USA,Missouri,Standard,2.42,Desktop,5.0,0,1.2296405510745139,0,2023,5,24,2
48.0,Female,USA,Wisconsin,Premium,45.16,Desktop,4.0,0,3.832113622199844,0,2023,10,4,2
40.0,Male,Canada,Saskatchewan,Basic,17.12,Gaming Console,1.0,0,2.8970163006148333,0,2023,1,16,0
56.0,Other,USA,Maryland,Premium+,14.75,Laptop,4.0,0,2.7568403652716422,0,2023,12,27,2
48.0,Male,USA,Wisconsin,Standard,8.85,Desktop,2.0,0,2.2874714551839976,0,2024,11,2,5
27.0,Male,USA,North Carolina,Basic,19.18,Mobile,0.0,0,3.004692014925463,1,2022,12,31,5
18.0,Male,Canada,Quebec,Standard,12.54,Desktop,2.0,0,2.605648267484129,0,2023,10,6,4
45.0,Female,USA,Texas,Basic,5.5,Tablet,2.0,0,1.8718021769015913,0,2023,5,12,4
46.0,Male,Canada,Newfoundland and Labrador,Standard,13.86,Gaming Console,3.0,0,2.698673039289613,0,2023,8,27,6
41.0,Female,USA,Ohio,Premium,21.811017452655033,Laptop,3.0,1,3.1272436408541084,0,2025,5,12,0
34.0,Female,USA,Maryland,Standard,7.06,Gaming Console,0.0,0,2.0869135565185366,1,2024,10,11,4
57.0,Male,Canada,New Brunswick,Premium,4.46,Laptop,0.0,0,1.6974487897568136,1,2025,5,20,1
25.0,Other,USA,Arizona,Standard,5.77,Desktop,3.0,0,1.9125010869241836,0,2023,2,4,5
28.0,Female,USA,Indiana,Premium,21.811017452655033,Desktop,1.0,0,3.1272436408541084,0,2022,12,8,3
46.0,Other,USA,Pennsylvania,Standard,10.63,Gaming Console,3.0,1,2.453587966530573,0,2023,8,2,2
28.0,Other,USA,Indiana,Premium,11.4,Desktop,3.0,0,2.517696472610991,0,2024,7,8,0
30.0,Female,USA,Tennessee,Standard,17.56,Smart TV,3.0,0,2.9210087273580543,0,2023,6,12,0
31.0,Female,USA,Indiana,Standard,16.26,Smart TV,4.0,0,2.848391685655282,0,2023,2,28,1
33.0,Female,Canada,Nova Scotia,Premium,6.49,Laptop,5.0,0,2.0135687975291283,0,2022,8,3,2
29.0,Other,Canada,Quebec,Premium,6.91,Tablet,2.0,0,2.0681277817795625,0,2022,9,15,3
23.0,Male,Canada,British Columbia,Premium+,15.53,Tablet,0.0,1,2.805176911832933,1,2024,8,31,5
48.0,Male,USA,Florida,Premium,10.04,Smart TV,2.0,0,2.401525040848949,0,2023,6,11,6
29.0,Male,USA,Pennsylvania,Basic,33.36,Laptop,0.0,0,3.536893097116055,1,2023,7,24,0
23.0,Female,USA,Virginia,Basic,23.11,Smart TV,1.0,0,3.1826266921930797,0,2024,9,29,6
24.0,Female,USA,Tennessee,Premium,13.18,Mobile,7.0,0,2.6518325211039815,0,2023,6,21,2
38.0,Female,USA,Michigan,Standard,19.38,Desktop,7.0,0,3.0145540277945786,0,2023,1,30,0
46.0,Female,USA,Illinois,Premium,17.07,Mobile,3.0,0,2.8942531046041373,0,2023,3,19,6
52.0,Female,USA,Georgia,Basic,17.01,Smart TV,0.0,0,2.8909271591878647,1,2024,11,30,5
47.0,Male,USA,Michigan,Standard,0.94,Desktop,1.0,0,0.6626879730752367,0,2024,12,11,2
35.0,Female,USA,Indiana,Standard,8.54,Mobile,5.0,0,2.255493485460195,0,2023,6,27,1
27.0,Male,Canada,Ontario,Standard,41.14,Desktop,2.0,0,3.740997408376043,0,2024,12,12,3
39.0,Female,USA,Illinois,Basic,23.34,Smart TV,3.0,1,3.1921210875593813,0,2023,12,9,5
33.0,Male,USA,Indiana,Premium+,9.61,Smart TV,3.0,0,2.3617969526258915,0,2022,11,4,4
45.0,Male,USA,Missouri,Premium,14.16,Desktop,6.0,0,2.7186603802142257,0,2025,4,1,1
44.0,Other,Canada,New Brunswick,Standard,11.69,Tablet,1.0,1,2.540814281726296,0,2023,4,16,6
34.0,Female,USA,Indiana,Standard,33.07,Laptop,4.0,0,3.5284172316728752,0,2024,1,13,5
45.0,Male,Canada,Alberta,Standard,7.53,Gaming Console,0.0,1,2.143589361503588,1,2024,1,4,3
34.0,Other,USA,California,Standard,22.854736059479553,Tablet,3.0,0,3.1719827745379456,0,2023,3,10,4
36.0,Male,USA,Georgia,Standard,33.45,Tablet,6.0,0,3.539508997459668,0,2025,7,15,1
45.0,Female,Canada,Manitoba,Standard,14.62,Mobile,4.0,0,2.7485521444115397,0,2022,10,9,6
10.0,Female,USA,New Jersey,Basic,12.69,Smart TV,5.0,0,2.6166656393003573,0,2024,4,26,4
34.0,Other,USA,New Jersey,Standard,16.05,Mobile,4.0,0,2.8361502037295256,0,2025,3,29,5
29.0,Female,USA,California,Basic,6.18,Mobile,4.0,1,1.9712993830601329,0,2023,4,19,2
51.0,Male,Canada,Nova Scotia,Standard,4.02,Gaming Console,2.0,0,1.6134299337036377,0,2023,5,24,2
39.0,Male,USA,Arizona,Standard,2.18,Tablet,3.0,0,1.1568811967920856,0,2023,11,23,3
41.0,Female,Canada,Ontario,Standard,21.36,Mobile,5.0,1,3.1072736482868986,0,2023,3,8,2
44.0,Male,USA,New York,Standard,11.55,Desktop,3.0,0,2.529720665577793,0,2023,6,25,6
37.0,Female,Canada,Saskatchewan,Premium+,12.96,Gaming Console,5.0,0,2.6361960973342264,0,2023,8,14,0
36.0,Male,USA,North Carolina,Premium,33.86,Mobile,5.0,0,3.551340040091875,0,2024,12,1,6
37.0,Male,USA,Wisconsin,Basic,4.87,Desktop,2.0,1,1.7698546338400052,0,2023,8,2,2
22.0,Female,Canada,Newfoundland and Labrador,Basic,9.52,Desktop,4.0,0,2.3532782073095637,0,2024,2,6,1
46.0,Male,USA,Virginia,Premium,17.95,Desktop,3.0,0,2.9418039315284354,0,2024,12,21,5
48.0,Female,USA,Michigan,Premium,13.37,Mobile,0.0,0,2.6651427000909336,1,2024,3,3,6
34.0,Female,Canada,Newfoundland and Labrador,Premium,9.01,Gaming Console,1.0,1,2.303584593327129,0,2024,6,2,6
33.0,Other,USA,Illinois,Basic,16.36,Smart TV,5.0,0,2.854168709232204,0,2025,4,13,6
55.0,Female,USA,North Carolina,Premium,12.0,Desktop,1.0,0,2.5649493574615367,0,2023,8,4,4
37.0,Other,USA,Illinois,Premium,5.7,Gaming Console,0.0,0,1.9021075263969205,1,2023,9,6,2
50.0,Male,USA,Arizona,Standard,11.02,Gaming Console,1.0,0,2.4865719291070616,0,2022,8,2,1
49.0,Male,USA,Tennessee,Premium+,11.62,Laptop,1.0,0,2.5352828571130672,0,2024,1,8,0
53.0,Other,USA,Wisconsin,Standard,17.63,Mobile,2.0,0,2.924773184613497,0,2025,4,18,4
44.0,Female,USA,Michigan,Basic,20.136172344689378,Tablet,4.0,0,3.0509859018293035,0,2022,11,5,5
47.0,Female,USA,Texas,Premium,28.83,Laptop,2.0,0,3.395514598526657,0,2025,3,21,4
18.0,Female,Canada,Ontario,Basic,24.08,Laptop,1.0,0,3.22207071576472,0,2024,11,4,0
53.0,Male,USA,California,Premium+,15.05,Desktop,2.0,0,2.775708849576025,0,2025,5,30,4
40.0,Female,Canada,Quebec,Standard,8.58,Laptop,1.0,0,2.259677591982769,0,2024,10,25,4
41.0,Female,Canada,Newfoundland and Labrador,Basic,19.22,Tablet,4.0,0,3.006672213592325,0,2024,6,14,4
28.0,Female,USA,Maryland,Standard,19.54,Mobile,0.0,0,3.0223742045004123,1,2022,9,20,1
41.0,Female,Canada,Alberta,Premium,14.96,Laptop,0.0,0,2.7700855920216627,1,2022,8,27,5
22.0,Female,USA,Ohio,Premium,21.811017452655033,Gaming Console,3.0,0,3.1272436408541084,0,2023,2,13,0
49.0,Female,USA,Florida,Standard,8.05,Smart TV,6.0,0,2.2027647577118348,0,2023,11,14,1
30.0,Male,USA,Texas,Premium,13.77,Laptop,4.0,0,2.6925980965432883,0,2022,9,16,4
41.0,Male,USA,California,Premium,20.85,Desktop,4.0,0,3.084200921541599,0,2022,8,14,6
